Date,Close,High,Low,Open,Volume
2022-11-10,204000.0,219000.0,202000.0,210000.0,0
2022-11-11,224000.0,239000.0,205000.0,210000.0,0
2022-11-14,245000.0,250000.0,224000.0,236000.0,0
2022-11-15,250000.0,277000.0,242000.0,250000.0,0
2022-11-16,233000.0,270000.0,220000.0,270000.0,0
2022-11-17,240000.0,249000.0,221000.0,235000.0,0
2022-11-18,237000.0,249000.0,230000.0,233000.0,0
2022-11-21,224000.0,244000.0,221000.0,230000.0,0
2022-11-22,224000.0,230000.0,221000.0,221000.0,0
2022-11-23,222000.0,227000.0,214000.0,220000.0,0
2022-11-25,223000.0,225000.0,210000.0,214000.0,0
2022-11-28,220000.0,224000.0,210000.0,223000.0,0
2022-11-29,219000.0,223000.0,212000.0,220000.0,0
2022-11-30,219000.0,255000.0,200000.0,214000.0,3
2022-12-01,226000.0,250000.0,212000.0,212000.0,2
2022-12-02,215000.0,240000.0,207000.0,236000.0,1
2022-12-05,205000.0,220000.0,203000.0,220000.0,1
2022-12-06,201000.0,220000.0,200000.0,220000.0,1
2022-12-07,201000.0,206000.0,200000.0,206000.0,0
2022-12-08,204000.0,209000.0,200000.0,209000.0,0
2022-12-09,198000.0,222000.0,198000.0,208000.0,1
2022-12-12,195000.0,210000.0,194000.0,200000.0,0
2022-12-13,191000.0,206000.0,189000.0,200000.0,0
2022-12-14,178000.0,194000.0,175000.0,191000.0,1
2022-12-15,157000.0,173000.0,155000.0,172000.0,1
2022-12-16,161000.0,170000.0,155000.0,170000.0,0
2022-12-19,159000.0,167000.0,150000.0,167000.0,0
2022-12-20,147000.0,186000.0,120000.0,180000.0,6
2022-12-21,17300.0,51000.0,16100.0,23000.0,362
2022-12-22,13300.0,22300.0,11310.0,21400.0,752
2022-12-23,13500.0,16000.0,12000.0,15200.0,219
2022-12-27,11500.0,13000.0,11500.0,12700.0,74
2022-12-28,12400.0,12900.0,10600.0,11400.0,80
2022-12-29,12000.0,13200.0,11300.0,11900.0,59
2022-12-30,11100.0,12000.0,11000.0,11400.0,48
